SOA,Subject,Session,Age,Ethnicity,Sex,Trial,AnnulusSize,Lag,T1Position,T2Position,T1Conf,T2Conf,T1SPE,T2SPE,T1Resp,T2Resp
83,43,1,18,White/Caucasian,female,31,small,1,6,7,1,1,-5,-6,L,L
83,43,1,18,White/Caucasian,female,32,medium,1,6,7,2,1,0,,R,
83,43,1,18,White/Caucasian,female,33,medium,6,10,16,2,1,0,-12,K,P
83,43,1,18,White/Caucasian,female,34,small,9,7,16,2,2,1,-12,L,S
83,43,1,18,White/Caucasian,female,35,large,3,8,11,2,1,0,2,L,W
83,43,1,18,White/Caucasian,female,36,medium,2,10,12,2,2,0,-1,I,D
83,43,1,18,White/Caucasian,female,37,large,3,10,13,2,2,0,-2,T,V
83,43,1,18,White/Caucasian,female,38,medium,9,6,15,2,2,1,1,L,S
83,43,1,18,White/Caucasian,female,39,medium,3,7,10,2,1,0,0,G,S
83,43,1,18,White/Caucasian,female,40,small,1,7,8,2,1,0,18,X,S
83,43,1,18,White/Caucasian,female,41,medium,6,8,14,2,2,-1,-6,L,D
83,43,1,18,White/Caucasian,female,42,small,9,9,18,2,2,0,0,G,B
83,43,1,18,White/Caucasian,female,43,large,3,9,12,2,1,,-9,,F
83,43,1,18,White/Caucasian,female,44,large,2,6,8,2,1,0,7,T,S
83,43,1,18,White/Caucasian,female,45,large,6,7,13,2,1,0,-7,D,J
83,43,1,18,White/Caucasian,female,46,small,2,8,10,2,1,0,2,X,S
83,43,1,18,White/Caucasian,female,47,large,9,6,15,2,2,1,2,Y,W
83,43,1,18,White/Caucasian,female,48,medium,2,9,11,2,2,0,-1,L,V
83,43,1,18,White/Caucasian,female,49,medium,3,10,13,3,2,,7,,D
83,43,1,18,White/Caucasian,female,50,large,2,7,9,1,1,-6,13,F,G
83,43,1,18,White/Caucasian,female,51,large,1,10,11,2,1,0,2,S,D
83,43,1,18,White/Caucasian,female,52,large,9,9,18,2,1,1,-14,B,F
83,43,1,18,White/Caucasian,female,53,small,9,10,19,2,2,0,1,P,Q
83,43,1,18,White/Caucasian,female,54,small,2,9,11,2,1,0,-4,D,Q
83,43,1,18,White/Caucasian,female,55,small,2,10,12,2,1,1,5,A,S
83,43,1,18,White/Caucasian,female,56,small,1,10,11,1,2,,-1,,P
83,43,1,18,White/Caucasian,female,57,medium,2,7,9,1,1,0,16,A,N
83,43,1,18,White/Caucasian,female,58,medium,1,10,11,2,1,1,0,W,W
83,43,1,18,White/Caucasian,female,59,medium,2,8,10,,1,0,,M,
83,43,1,18,White/Caucasian,female,60,medium,3,6,9,2,2,0,6,T,U
83,43,1,18,White/Caucasian,female,61,large,2,10,12,1,1,5,-2,H,D
83,43,1,18,White/Caucasian,female,62,medium,9,10,19,2,2,-1,0,J,V
83,43,1,18,White/Caucasian,female,63,large,2,8,10,1,1,-7,0,H,F
83,43,1,18,White/Caucasian,female,64,medium,9,8,17,2,1,0,-1,L,C
83,43,1,18,White/Caucasian,female,65,small,3,6,9,2,1,0,5,V,S
83,43,1,18,White/Caucasian,female,66,small,1,8,9,2,1,0,13,T,D
83,43,1,18,White/Caucasian,female,67,small,6,10,16,,1,0,,S,
83,43,1,18,White/Caucasian,female,68,small,2,7,9,1,1,0,13,K,D
83,43,1,18,White/Caucasian,female,69,medium,1,9,10,2,1,1,6,F,G
83,43,1,18,White/Caucasian,female,70,small,3,9,12,2,2,0,-4,D,T
83,43,1,18,White/Caucasian,female,71,small,6,7,13,2,2,0,-5,P,S
83,43,1,18,White/Caucasian,female,72,large,6,8,14,2,1,0,-1,D,F
83,43,1,18,White/Caucasian,female,73,medium,3,8,11,2,1,0,12,A,J
83,43,1,18,White/Caucasian,female,74,small,6,8,14,2,2,0,2,V,W
83,43,1,18,White/Caucasian,female,75,small,1,9,10,2,1,0,3,C,F
83,43,1,18,White/Caucasian,female,1,small,9,8,17,2,2,1,0,M,C
83,43,1,18,White/Caucasian,female,2,medium,1,7,8,2,1,0,9,D,Q
83,43,1,18,White/Caucasian,female,3,large,6,9,15,2,1,1,-7,J,T
83,43,1,18,White/Caucasian,female,4,small,2,7,9,1,1,1,-3,D,S
83,43,1,18,White/Caucasian,female,5,small,3,7,10,2,1,0,-8,R,F
83,43,1,18,White/Caucasian,female,6,medium,3,10,13,2,1,1,-12,D,S
83,43,1,18,White/Caucasian,female,7,large,3,7,10,1,1,12,11,H,V
83,43,1,18,White/Caucasian,female,8,large,6,6,12,2,1,-2,1,B,D
83,43,1,18,White/Caucasian,female,9,small,2,9,11,2,1,0,-4,N,S
83,43,1,18,White/Caucasian,female,10,small,9,10,19,,1,0,-18,A,G
83,43,1,18,White/Caucasian,female,11,large,1,8,9,1,1,15,10,H,D
83,43,1,18,White/Caucasian,female,12,medium,3,8,11,2,2,1,-3,J,X
83,43,1,18,White/Caucasian,female,13,medium,9,8,17,2,1,0,7,D,F
83,43,1,18,White/Caucasian,female,14,small,2,6,8,2,1,0,5,X,H
83,43,1,18,White/Caucasian,female,15,small,3,9,12,,,-3,,Y,
83,43,1,18,White/Caucasian,female,16,large,1,10,11,1,1,16,-6,A,D
83,43,1,18,White/Caucasian,female,17,large,3,9,12,1,,-5,-3,G,R
83,43,1,18,White/Caucasian,female,18,small,6,7,13,2,1,0,-6,F,F
83,43,1,18,White/Caucasian,female,19,large,6,8,14,2,1,0,2,K,F
83,43,1,18,White/Caucasian,female,20,small,2,10,12,,2,,,,
83,43,1,18,White/Caucasian,female,21,small,6,10,16,2,1,7,2,S,R
83,43,1,18,White/Caucasian,female,22,medium,6,10,16,2,2,-1,1,T,S
83,43,1,18,White/Caucasian,female,23,medium,3,9,12,1,2,1,9,N,W
83,43,1,18,White/Caucasian,female,24,small,9,9,18,2,2,0,0,K,M
83,43,1,18,White/Caucasian,female,25,small,9,7,16,2,2,0,1,J,B
83,43,1,18,White/Caucasian,female,26,small,6,8,14,1,2,-4,1,M,C
83,43,1,18,White/Caucasian,female,27,large,2,7,9,2,1,0,-5,L,S
83,43,1,18,White/Caucasian,female,28,medium,1,6,7,2,1,0,11,M,K
83,43,1,18,White/Caucasian,female,29,medium,2,6,8,1,1,8,,P,
83,43,1,18,White/Caucasian,female,30,large,6,10,16,2,1,0,2,T,Q
83,43,1,18,White/Caucasian,female,31,medium,1,9,10,2,1,0,1,B,Q
83,43,1,18,White/Caucasian,female,32,medium,2,10,12,2,1,0,-2,Q,Q
83,43,1,18,White/Caucasian,female,33,medium,6,6,12,1,1,-2,-9,C,G
83,43,1,18,White/Caucasian,female,34,large,3,10,13,1,1,0,-9,R,E
83,43,1,18,White/Caucasian,female,35,small,3,8,11,2,1,-1,11,G,D
