SOA,Subject,Age,Ethnicity,Sex,Block,Lag,T1Pos,T2Pos,T1RespPos,T2RespPos,T1SPE,T2SPE,T1Resp,T2Resp,T1Conf,T2Conf
83,33,23,Asian,female,3,6,7,13,7,13,0,0,C,K,3,3
83,33,23,Asian,female,3,3,10,13,10,14,0,1,D,A,3,2
83,33,23,Asian,female,3,9,8,17,8,17,0,0,T,P,3,3
83,33,23,Asian,female,3,9,7,16,7,16,0,0,W,I,3,3
83,33,23,Asian,female,3,6,10,16,10,16,0,0,G,O,3,3
83,33,23,Asian,female,3,1,6,7,6,7,0,0,Z,R,3,3
83,33,23,Asian,female,4,2,7,9,,8,,-1,,Y,3,2
83,33,23,Asian,female,4,3,7,10,,10,,0,,M,3,3
83,33,23,Asian,female,4,1,6,7,7,4,1,-3,R,Q,3,2
83,33,23,Asian,female,4,2,6,8,6,8,0,0,I,K,3,3
83,33,23,Asian,female,4,9,10,19,10,19,0,0,E,N,3,3
83,33,23,Asian,female,4,1,8,9,8,15,0,6,W,N,3,1
83,33,23,Asian,female,4,1,9,10,9,10,0,0,O,L,3,1
83,33,23,Asian,female,4,6,9,15,9,15,0,0,M,J,3,3
83,33,23,Asian,female,4,9,7,16,7,16,0,0,Z,N,3,3
83,33,23,Asian,female,4,6,6,12,6,12,0,0,C,P,3,3
83,33,23,Asian,female,4,1,6,7,7,19,1,12,H,I,3,1
83,33,23,Asian,female,4,9,9,18,9,18,0,0,W,P,3,3
83,33,23,Asian,female,4,3,8,11,8,11,0,0,I,J,3,2
83,33,23,Asian,female,4,9,7,16,7,16,0,0,X,W,3,3
83,33,23,Asian,female,4,3,10,13,10,13,0,0,S,C,3,3
83,33,23,Asian,female,4,9,8,17,8,17,0,0,C,X,3,3
83,33,23,Asian,female,4,3,10,13,10,13,0,0,O,S,3,3
83,33,23,Asian,female,4,3,8,11,8,,0,,Z,,3,3
83,33,23,Asian,female,4,6,9,15,9,15,0,0,M,W,3,3
83,33,23,Asian,female,4,2,6,8,6,7,0,-1,H,O,3,2
83,33,23,Asian,female,4,2,8,10,8,9,0,-1,L,R,3,2
83,33,23,Asian,female,4,3,9,12,9,12,0,0,K,Y,3,2
83,33,23,Asian,female,4,6,7,13,7,13,0,0,Y,B,3,3
83,33,23,Asian,female,4,6,8,14,8,14,0,0,M,H,3,3
83,33,23,Asian,female,4,6,6,12,6,14,0,2,G,D,3,2
83,33,23,Asian,female,4,6,10,16,10,16,0,0,T,J,3,3
83,33,23,Asian,female,4,3,9,12,8,12,-1,0,Q,N,2,3
83,33,23,Asian,female,4,6,8,14,8,14,0,0,Q,Z,3,3
83,33,23,Asian,female,4,9,8,17,8,17,0,0,G,H,3,3
83,33,23,Asian,female,4,2,7,9,7,10,0,1,B,Y,3,2
83,33,23,Asian,female,4,6,6,12,6,12,0,0,F,C,3,3
83,33,23,Asian,female,4,2,9,11,9,11,0,0,R,E,3,2
83,33,23,Asian,female,4,6,10,16,10,17,0,1,T,Z,3,2
83,33,23,Asian,female,4,2,9,11,9,11,0,0,D,V,3,2
83,33,23,Asian,female,4,9,7,16,7,16,0,0,T,E,3,3
83,33,23,Asian,female,4,3,6,9,6,9,0,0,C,T,2,3
83,33,23,Asian,female,4,9,6,15,6,15,0,0,H,X,3,3
83,33,23,Asian,female,4,9,10,19,10,19,0,0,B,Y,3,3
83,33,23,Asian,female,4,1,8,9,8,9,0,0,G,R,2,3
83,33,23,Asian,female,4,2,8,10,8,9,0,-1,D,A,3,2
83,33,23,Asian,female,4,1,7,8,8,7,1,-1,W,M,3,1
83,33,23,Asian,female,4,9,6,15,6,15,0,0,X,C,3,3
83,33,23,Asian,female,4,9,6,15,6,15,0,0,M,F,3,3
83,33,23,Asian,female,4,1,8,9,8,6,0,-3,S,O,3,1
83,33,23,Asian,female,4,1,6,7,6,7,0,0,I,S,2,3
83,33,23,Asian,female,4,9,9,18,9,18,0,0,R,E,3,3
83,33,23,Asian,female,4,1,10,11,10,12,0,1,Y,M,3,1
83,33,23,Asian,female,4,3,7,10,7,12,0,2,X,N,3,1
83,33,23,Asian,female,4,3,10,13,10,11,0,-2,G,E,3,2
83,33,23,Asian,female,4,2,6,8,6,7,0,-1,X,T,3,2
83,33,23,Asian,female,4,3,6,9,6,10,0,1,W,Y,3,3
83,33,23,Asian,female,4,2,10,12,10,13,0,1,V,H,3,2
83,33,23,Asian,female,4,9,10,19,10,19,0,0,X,R,3,3
83,33,23,Asian,female,4,9,9,18,9,18,0,0,B,G,2,3
83,33,23,Asian,female,4,2,10,12,10,12,0,0,T,X,2,2
83,33,23,Asian,female,4,1,10,11,10,11,0,0,T,X,2,3
83,33,23,Asian,female,4,6,8,14,8,14,0,0,R,W,2,3
83,33,23,Asian,female,4,2,7,9,7,12,0,3,D,C,3,1
83,33,23,Asian,female,4,2,8,10,8,9,0,-1,N,O,2,3
83,33,23,Asian,female,4,6,10,16,10,16,0,0,N,A,2,3
83,33,23,Asian,female,4,3,7,10,7,10,0,0,D,C,3,2
83,33,23,Asian,female,4,3,9,12,9,13,0,1,J,S,3,3
83,33,23,Asian,female,4,2,10,12,10,13,0,1,U,B,3,2
83,33,23,Asian,female,4,3,8,11,8,9,0,-2,N,D,2,2
83,33,23,Asian,female,4,6,7,13,7,13,0,0,U,A,3,3
83,33,23,Asian,female,4,6,9,15,10,15,1,0,W,O,2,3
83,33,23,Asian,female,4,1,10,11,10,11,0,0,R,L,2,1
83,33,23,Asian,female,4,3,6,9,6,9,0,0,O,W,3,3
83,33,23,Asian,female,4,2,9,11,9,11,0,0,H,Y,3,2
83,33,23,Asian,female,4,1,9,10,9,10,0,0,E,V,2,2
83,33,23,Asian,female,4,1,9,10,,10,,0,,P,2,3
83,33,23,Asian,female,4,1,7,8,8,7,1,-1,A,Z,2,2
83,33,23,Asian,female,4,6,7,13,7,13,0,0,M,Q,2,2
83,33,23,Asian,female,4,9,8,17,8,17,0,0,X,A,3,3
83,33,23,Asian,female,4,1,7,8,7,8,0,0,G,Q,2,2
66,35,20,Black/African American,male,2,6,10,16,10,16,0,0,X,S,2,1
66,35,20,Black/African American,male,2,1,9,10,10,26,1,16,A,S,2,
66,35,20,Black/African American,male,2,2,8,10,8,7,0,-3,A,D,2,1
66,35,20,Black/African American,male,2,3,7,10,7,12,0,2,Q,B,2,1
66,35,20,Black/African American,male,2,3,7,10,7,10,0,0,E,M,2,1
66,35,20,Black/African American,male,2,1,6,7,9,11,3,4,S,H,1,1
66,35,20,Black/African American,male,2,6,7,13,7,24,0,11,T,V,2,1
66,35,20,Black/African American,male,2,2,9,11,9,26,0,15,Y,D,2,1
66,35,20,Black/African American,male,2,6,6,12,6,12,0,0,N,E,2,2
66,35,20,Black/African American,male,2,9,9,18,9,18,0,0,F,A,2,2
66,35,20,Black/African American,male,2,2,8,10,8,10,0,0,D,I,2,1
66,35,20,Black/African American,male,2,9,9,18,9,18,0,0,D,S,2,2
66,35,20,Black/African American,male,2,3,10,13,10,15,0,2,R,A,2,2
66,35,20,Black/African American,male,2,1,8,9,8,9,0,0,Z,O,1,1
66,35,20,Black/African American,male,2,1,8,9,9,23,1,14,P,L,2,1
66,35,20,Black/African American,male,2,9,8,17,8,3,0,-14,I,O,2,1
66,35,20,Black/African American,male,2,9,7,16,7,16,0,0,O,A,,2
66,35,20,Black/African American,male,2,6,7,13,7,13,0,0,Y,P,1,2
66,35,20,Black/African American,male,2,9,7,16,7,16,0,0,V,O,2,2
66,35,20,Black/African American,male,2,3,7,10,,18,,8,,O,2,2
66,35,20,Black/African American,male,2,1,6,7,5,7,-1,0,L,E,1,2
66,35,20,Black/African American,male,2,3,6,9,6,2,0,-7,A,E,2,1
66,35,20,Black/African American,male,2,9,10,19,10,19,0,0,X,P,2,2
66,35,20,Black/African American,male,2,2,7,9,7,9,0,0,N,S,2,1
66,35,20,Black/African American,male,2,1,8,9,8,9,0,0,A,X,2,1
66,35,20,Black/African American,male,2,6,6,12,6,12,0,0,G,N,1,1
66,35,20,Black/African American,male,2,6,8,14,8,7,0,-7,G,U,1,1
66,35,20,Black/African American,male,2,1,7,8,7,8,0,0,P,O,1,1
66,35,20,Black/African American,male,2,1,9,10,9,13,0,3,G,T,1,1
66,35,20,Black/African American,male,2,1,6,7,7,5,1,-2,P,O,2,1
66,35,20,Black/African American,male,2,1,10,11,11,23,1,12,K,I,1,1
66,35,20,Black/African American,male,2,6,9,15,9,15,0,0,X,U,2,2
66,35,20,Black/African American,male,2,2,6,8,8,4,2,-4,D,B,2,1
66,35,20,Black/African American,male,2,1,10,11,11,4,1,-7,X,O,2,1
66,35,20,Black/African American,male,2,3,8,11,8,12,0,1,H,Q,1,1
66,35,20,Black/African American,male,2,9,10,19,10,19,0,0,W,L,2,2
66,35,20,Black/African American,male,2,2,8,10,8,11,0,1,D,R,2,1
66,35,20,Black/African American,male,2,3,9,12,9,16,0,4,W,I,2,1
66,35,20,Black/African American,male,2,2,9,11,9,20,0,9,U,L,2,1
66,35,20,Black/African American,male,2,3,10,13,23,13,13,0,T,I,1,2
66,35,20,Black/African American,male,2,1,10,11,10,14,0,3,L,A,2,1
66,35,20,Black/African American,male,2,2,6,8,6,7,0,-1,P,G,2,1
66,35,20,Black/African American,male,2,6,10,16,10,16,0,0,O,V,2,2
66,35,20,Black/African American,male,2,1,7,8,7,8,0,0,E,M,1,2
66,35,20,Black/African American,male,2,9,8,17,8,17,0,0,M,E,2,2
66,35,20,Black/African American,male,2,2,7,9,,9,,0,,T,1,2
66,35,20,Black/African American,male,2,9,9,18,9,18,0,0,L,O,2,2
66,35,20,Black/African American,male,2,9,8,17,8,17,0,0,N,X,2,2
66,35,20,Black/African American,male,2,9,7,16,8,16,1,0,M,T,1,2
66,35,20,Black/African American,male,2,3,9,12,9,12,0,0,W,B,2,1
66,35,20,Black/African American,male,2,2,10,12,10,12,0,0,O,D,2,2
66,35,20,Black/African American,male,2,9,10,19,10,19,0,0,M,B,2,1
66,35,20,Black/African American,male,2,2,7,9,2,10,-5,1,S,O,1,2
66,35,20,Black/African American,male,2,9,6,15,6,15,0,0,M,L,2,2
66,35,20,Black/African American,male,2,6,10,16,10,16,0,0,P,Q,2,1
66,35,20,Black/African American,male,2,3,6,9,6,9,0,0,H,O,1,2
66,35,20,Black/African American,male,2,9,6,15,6,15,0,0,E,C,2,1
66,35,20,Black/African American,male,2,6,8,14,8,14,0,0,Y,C,1,2
66,35,20,Black/African American,male,2,3,10,13,10,13,0,0,X,I,2,1
66,35,20,Black/African American,male,2,6,6,12,6,12,0,0,P,N,2,1
66,35,20,Black/African American,male,2,9,6,15,6,15,0,0,S,F,2,2
66,35,20,Black/African American,male,2,3,9,12,25,12,16,0,I,H,1,2
66,35,20,Black/African American,male,2,3,8,11,8,11,0,0,G,A,2,1
66,35,20,Black/African American,male,2,6,9,15,9,15,0,0,F,S,2,2
66,35,20,Black/African American,male,2,2,9,11,9,20,0,9,D,I,2,1
66,35,20,Black/African American,male,2,6,9,15,9,15,0,0,P,N,2,1
66,35,20,Black/African American,male,2,3,8,11,8,12,0,1,I,B,1,2
66,35,20,Black/African American,male,2,2,10,12,10,12,0,0,X,W,2,2
66,35,20,Black/African American,male,2,6,7,13,7,13,0,0,N,T,2,1
66,35,20,Black/African American,male,2,3,6,9,19,13,13,4,W,B,1,1
66,35,20,Black/African American,male,2,6,8,14,8,14,0,0,Y,X,2,2
66,35,20,Black/African American,male,2,1,9,10,10,7,1,-3,H,E,1,1
66,35,20,Black/African American,male,2,2,6,8,6,4,0,-4,O,P,2,1
66,35,20,Black/African American,male,2,2,10,12,10,12,0,0,Z,I,1,1
66,35,20,Black/African American,male,2,1,7,8,7,11,0,3,M,N,1,1
66,35,20,Black/African American,male,3,3,7,10,7,25,0,15,T,Q,2,1
66,35,20,Black/African American,male,3,6,10,16,10,15,0,-1,O,E,1,1
66,35,20,Black/African American,male,3,9,7,16,7,16,0,0,N,A,1,1
66,35,20,Black/African American,male,3,6,7,13,7,13,0,0,B,X,2,1
66,35,20,Black/African American,male,3,9,10,19,10,19,0,0,O,E,1,1
66,35,20,Black/African American,male,3,3,8,11,8,11,0,0,R,T,1,1
66,35,20,Black/African American,male,3,3,6,9,6,10,0,1,O,W,2,1
66,35,20,Black/African American,male,3,1,9,10,9,10,0,0,U,K,2,2
66,35,20,Black/African American,male,3,6,8,14,15,14,7,0,U,I,1,2
66,35,20,Black/African American,male,3,1,7,8,7,8,0,0,T,S,1,2
66,35,20,Black/African American,male,3,1,10,11,11,21,1,10,S,T,1,1
66,35,20,Black/African American,male,3,2,9,11,1,10,-8,-1,L,P,1,1
66,35,20,Black/African American,male,3,6,6,12,6,12,0,0,B,S,2,2
66,35,20,Black/African American,male,3,6,8,14,8,14,0,0,N,Q,2,1
66,35,20,Black/African American,male,3,1,6,7,26,24,20,17,E,S,1,1
66,35,20,Black/African American,male,3,9,8,17,7,17,-1,0,I,S,2,2
66,35,20,Black/African American,male,3,9,7,16,7,16,0,0,B,N,2,1
66,35,20,Black/African American,male,3,9,8,17,8,17,0,0,T,H,2,2
66,35,20,Black/African American,male,3,9,9,18,9,18,0,0,W,Z,2,2
66,35,20,Black/African American,male,3,6,7,13,7,13,0,0,X,A,2,1
66,35,20,Black/African American,male,3,1,6,7,6,,0,,B,,2,1
66,35,20,Black/African American,male,3,1,7,8,7,5,0,-3,F,X,1,1
66,35,20,Black/African American,male,3,3,6,9,6,11,0,2,V,I,1,1
66,35,20,Black/African American,male,3,2,8,10,9,12,1,2,B,E,,1
66,35,20,Black/African American,male,3,6,10,16,,16,,0,,M,1,2
66,35,20,Black/African American,male,3,3,8,11,8,11,0,0,L,A,2,2
66,35,20,Black/African American,male,3,1,10,11,11,,1,,M,,2,2
66,35,20,Black/African American,male,3,6,9,15,9,15,0,0,F,D,2,2
66,35,20,Black/African American,male,3,6,6,12,6,12,0,0,O,I,2,1
66,35,20,Black/African American,male,3,3,9,12,9,12,0,0,Z,E,2,2
66,35,20,Black/African American,male,3,2,6,8,6,8,0,0,B,I,2,1
66,35,20,Black/African American,male,3,3,7,10,7,10,0,0,G,P,2,2
66,35,20,Black/African American,male,3,9,9,18,14,24,5,6,R,I,1,1
66,35,20,Black/African American,male,3,1,8,9,17,9,9,0,C,W,1,2
66,35,20,Black/African American,male,3,3,9,12,9,11,0,-1,M,T,2,1
66,35,20,Black/African American,male,3,1,8,9,9,8,1,-1,Y,A,2,1
66,35,20,Black/African American,male,3,6,9,15,9,15,0,0,H,T,2,2
66,35,20,Black/African American,male,3,2,10,12,10,14,0,2,E,S,1,1
66,35,20,Black/African American,male,3,2,7,9,7,9,0,0,H,A,1,2
66,35,20,Black/African American,male,3,3,9,12,9,13,0,1,X,S,2,1
66,35,20,Black/African American,male,3,1,6,7,3,7,-3,0,C,P,1,2
66,35,20,Black/African American,male,3,9,8,17,8,17,0,0,A,W,2,2
66,35,20,Black/African American,male,3,2,10,12,10,26,0,14,K,R,2,1
66,35,20,Black/African American,male,3,9,9,18,9,18,0,0,K,O,1,1
66,35,20,Black/African American,male,3,1,9,10,9,,0,,U,,1,1
66,35,20,Black/African American,male,3,3,6,9,6,9,0,0,V,U,1,1
66,35,20,Black/African American,male,3,9,7,16,7,17,0,1,R,U,1,2
66,35,20,Black/African American,male,3,2,7,9,7,5,0,-4,K,L,1,1
66,35,20,Black/African American,male,3,2,8,10,8,9,0,-1,M,U,1,1
66,35,20,Black/African American,male,3,2,6,8,26,12,20,4,L,J,1,1
66,35,20,Black/African American,male,3,9,6,15,6,15,0,0,B,F,2,1
66,35,20,Black/African American,male,3,1,8,9,8,9,0,0,N,D,1,2
66,35,20,Black/African American,male,3,1,9,10,9,2,0,-8,H,C,1,1
66,35,20,Black/African American,male,3,2,9,11,9,11,0,0,Z,M,2,1
66,35,20,Black/African American,male,3,6,7,13,7,14,0,1,H,F,1,1
66,35,20,Black/African American,male,3,9,6,15,6,15,0,0,E,G,2,
66,35,20,Black/African American,male,3,2,6,8,6,8,0,0,R,Z,2,1
66,35,20,Black/African American,male,3,3,7,10,7,10,0,0,X,B,2,2
66,35,20,Black/African American,male,3,1,10,11,10,8,0,-3,B,R,1,1
66,35,20,Black/African American,male,3,3,10,13,10,14,0,1,H,F,1,1
66,35,20,Black/African American,male,3,9,6,15,6,15,0,0,O,X,2,2
66,35,20,Black/African American,male,3,3,8,11,8,11,0,0,G,X,2,1
66,35,20,Black/African American,male,3,9,10,19,10,21,0,2,R,T,1,2
66,35,20,Black/African American,male,3,2,9,11,9,21,0,10,J,G,1,1
66,35,20,Black/African American,male,3,6,9,15,,15,,0,,F,1,2
66,35,20,Black/African American,male,3,6,10,16,10,16,0,0,X,D,2,2
66,35,20,Black/African American,male,3,2,10,12,12,3,2,-9,I,W,2,1
66,35,20,Black/African American,male,3,6,6,12,6,12,0,0,A,X,2,2
66,35,20,Black/African American,male,3,2,8,10,9,10,1,0,M,Q,2,2
66,35,20,Black/African American,male,3,3,10,13,11,14,1,1,S,Y,2,1
66,35,20,Black/African American,male,3,9,10,19,6,19,-4,0,I,P,2,2
66,35,20,Black/African American,male,3,3,10,13,10,15,0,2,Q,F,2,1
66,35,20,Black/African American,male,3,1,7,8,8,14,1,6,X,O,1,1
66,35,20,Black/African American,male,3,2,7,9,7,9,0,0,O,Q,2,2
66,35,20,Black/African American,male,3,6,8,14,8,14,0,0,F,E,2,2
66,35,20,Black/African American,male,4,2,9,11,9,11,0,0,Z,M,2,
66,35,20,Black/African American,male,4,2,10,12,10,14,0,2,O,Y,2,2
66,35,20,Black/African American,male,4,1,7,8,8,20,1,12,P,Q,1,1
66,35,20,Black/African American,male,4,2,6,8,6,8,0,0,N,X,,1
66,35,20,Black/African American,male,4,6,9,15,9,15,0,0,C,R,2,1
66,35,20,Black/African American,male,4,1,7,8,7,8,0,0,Z,E,1,1
66,35,20,Black/African American,male,4,2,7,9,7,23,0,14,I,X,1,1
66,35,20,Black/African American,male,4,1,9,10,9,,0,,F,,2,2
66,35,20,Black/African American,male,4,1,9,10,10,1,1,-9,I,P,2,1
66,35,20,Black/African American,male,4,6,10,16,10,16,0,0,O,B,,2
66,35,20,Black/African American,male,4,9,8,17,10,17,2,0,R,T,2,2
66,35,20,Black/African American,male,4,3,7,10,7,5,0,-5,B,T,2,1
66,35,20,Black/African American,male,4,1,7,8,8,,1,,D,,1,1
66,35,20,Black/African American,male,4,2,8,10,8,10,0,0,R,A,2,1
66,35,20,Black/African American,male,4,6,8,14,8,14,0,0,X,C,2,2
66,35,20,Black/African American,male,4,3,8,11,14,1,6,-10,M,E,1,1
66,35,20,Black/African American,male,4,2,7,9,26,14,19,5,W,D,,
66,35,20,Black/African American,male,4,1,9,10,9,10,0,0,B,C,1,1
66,35,20,Black/African American,male,4,6,8,14,8,14,0,0,M,T,1,1
66,35,20,Black/African American,male,4,3,9,12,9,16,0,4,A,T,1,1
66,35,20,Black/African American,male,4,9,8,17,8,17,0,0,O,Q,2,1
66,35,20,Black/African American,male,4,6,9,15,9,15,0,0,T,E,2,1
66,35,20,Black/African American,male,4,3,9,12,9,1,0,-11,O,U,1,1
66,35,20,Black/African American,male,4,1,10,11,10,11,0,0,S,K,1,1
66,35,20,Black/African American,male,4,2,10,12,5,10,-5,-2,P,I,1,1
66,35,20,Black/African American,male,4,2,6,8,6,13,0,5,A,L,2,1
66,35,20,Black/African American,male,4,2,8,10,8,12,0,2,H,A,1,1
66,35,20,Black/African American,male,4,9,10,19,10,23,0,4,D,M,2,1
66,35,20,Black/African American,male,4,3,10,13,10,5,0,-8,B,M,2,1
66,35,20,Black/African American,male,4,2,7,9,7,9,0,0,U,D,2,
66,35,20,Black/African American,male,4,1,8,9,4,13,-4,4,S,D,1,1
66,35,20,Black/African American,male,4,9,7,16,7,16,0,0,A,I,,2
66,35,20,Black/African American,male,4,2,6,8,7,9,1,1,Q,L,1,1
66,35,20,Black/African American,male,4,6,9,15,9,15,0,0,Z,T,1,2
66,35,20,Black/African American,male,4,3,9,12,9,13,0,1,B,T,2,1
66,35,20,Black/African American,male,4,6,7,13,7,13,0,0,D,J,2,1
66,35,20,Black/African American,male,4,9,8,17,8,17,0,0,T,A,2,1
66,35,20,Black/African American,male,4,3,6,9,6,9,0,0,E,H,2,1
66,35,20,Black/African American,male,4,9,9,18,9,18,0,0,O,J,2,1
66,35,20,Black/African American,male,4,1,10,11,11,12,1,1,R,X,1,2
66,35,20,Black/African American,male,4,9,9,18,9,18,0,0,S,Z,2,1
66,35,20,Black/African American,male,4,9,6,15,14,14,8,-1,D,D,1,1
66,35,20,Black/African American,male,4,1,6,7,7,6,1,-1,H,T,1,2
66,35,20,Black/African American,male,4,2,8,10,26,23,18,13,L,P,,1
66,35,20,Black/African American,male,4,6,6,12,26,12,20,0,H,B,1,2
66,35,20,Black/African American,male,4,3,6,9,4,9,-2,0,M,Q,1,2
66,35,20,Black/African American,male,4,3,7,10,7,10,0,0,E,J,2,1
66,35,20,Black/African American,male,4,1,8,9,9,8,1,-1,A,L,2,1
66,35,20,Black/African American,male,4,6,10,16,10,16,0,0,E,M,2,2
66,35,20,Black/African American,male,4,3,7,10,7,10,0,0,T,F,2,2
66,35,20,Black/African American,male,4,2,9,11,9,11,0,0,M,P,2,
66,35,20,Black/African American,male,4,2,10,12,10,12,0,0,H,A,1,1
66,35,20,Black/African American,male,4,9,10,19,10,21,0,2,X,D,1,1
66,35,20,Black/African American,male,4,1,6,7,5,6,-1,-1,M,E,1,1
66,35,20,Black/African American,male,4,6,6,12,6,12,0,0,A,P,2,2
66,35,20,Black/African American,male,4,3,8,11,8,11,0,0,E,U,2,2
66,35,20,Black/African American,male,4,6,8,14,10,7,2,-7,B,M,1,2
66,35,20,Black/African American,male,4,1,6,7,11,26,5,19,R,E,1,1
66,35,20,Black/African American,male,4,9,9,18,9,18,0,0,D,Z,2,1
66,35,20,Black/African American,male,4,9,7,16,,16,,0,,E,1,2
66,35,20,Black/African American,male,4,1,10,11,10,11,0,0,Q,T,2,1
66,35,20,Black/African American,male,4,1,8,9,8,20,0,11,I,L,2,1
66,35,20,Black/African American,male,4,6,7,13,7,13,0,0,L,K,2,2
66,35,20,Black/African American,male,4,9,7,16,5,16,-2,0,I,X,2,2
66,35,20,Black/African American,male,4,6,10,16,10,16,0,0,X,T,2,2
66,35,20,Black/African American,male,4,9,6,15,6,15,0,0,N,B,1,2
66,35,20,Black/African American,male,4,3,10,13,10,13,0,0,O,P,2,2
66,35,20,Black/African American,male,4,6,6,12,6,12,0,0,Z,F,2,1
66,35,20,Black/African American,male,4,6,7,13,,,,,,,1,1
66,35,20,Black/African American,male,4,2,9,11,9,11,0,0,V,T,1,1
66,35,20,Black/African American,male,4,9,10,19,10,19,0,0,A,E,2,2
66,35,20,Black/African American,male,4,3,6,9,6,19,0,10,U,L,2,2
66,35,20,Black/African American,male,4,9,6,15,6,15,0,0,P,V,2,2
66,35,20,Black/African American,male,4,3,8,11,26,8,18,-3,F,K,1,1
66,35,20,Black/African American,male,4,3,10,13,26,4,16,-9,D,R,1,1
66,40,19,White/Caucasian,male,2,3,7,10,10,9,3,-1,M,O,2,2
66,40,19,White/Caucasian,male,2,6,9,15,10,22,1,7,Y,H,2,1
66,40,19,White/Caucasian,male,2,3,6,9,6,12,0,3,J,K,2,2
66,40,19,White/Caucasian,male,2,6,6,12,6,1,0,-11,F,B,3,1
66,40,19,White/Caucasian,male,2,9,6,15,6,15,0,0,E,P,3,3
66,40,19,White/Caucasian,male,2,1,9,10,10,1,1,-9,S,T,3,1
66,40,19,White/Caucasian,male,2,9,10,19,10,19,0,0,P,A,3,3
66,40,19,White/Caucasian,male,2,9,8,17,8,17,0,0,U,K,3,2
66,40,19,White/Caucasian,male,2,9,10,19,10,16,0,-3,F,D,3,2
66,40,19,White/Caucasian,male,2,1,8,9,9,7,1,-2,C,R,3,1
66,40,19,White/Caucasian,male,2,3,10,13,10,21,0,8,W,P,3,1
66,40,19,White/Caucasian,male,2,3,7,10,7,14,0,4,P,Y,2,1
66,40,19,White/Caucasian,male,2,9,9,18,9,18,0,0,E,B,3,3
66,40,19,White/Caucasian,male,2,3,9,12,9,11,0,-1,K,O,3,1
66,40,19,White/Caucasian,male,2,6,9,15,11,19,2,4,Q,N,1,1
66,40,19,White/Caucasian,male,2,3,7,10,7,10,0,0,A,V,2,2
66,40,19,White/Caucasian,male,2,2,10,12,14,12,4,0,C,B,1,1
66,40,19,White/Caucasian,male,2,9,6,15,11,15,5,0,W,P,1,3
66,40,19,White/Caucasian,male,2,6,7,13,7,14,0,1,S,R,3,3
66,40,19,White/Caucasian,male,2,2,9,11,9,11,0,0,Q,O,2,2
66,40,19,White/Caucasian,male,2,9,10,19,11,15,1,-4,P,H,2,1
66,40,19,White/Caucasian,male,2,3,8,11,8,14,0,3,J,N,3,2
66,40,19,White/Caucasian,male,2,9,8,17,7,17,-1,0,W,U,2,3
66,40,19,White/Caucasian,male,2,3,8,11,8,12,0,1,O,J,3,2
66,40,19,White/Caucasian,male,2,6,8,14,8,6,0,-8,Y,C,3,2
66,40,19,White/Caucasian,male,2,2,9,11,9,1,0,-10,M,J,3,1
66,40,19,White/Caucasian,male,2,2,7,9,7,25,0,16,F,L,2,1
66,40,19,White/Caucasian,male,2,9,6,15,6,15,0,0,V,E,3,3
66,40,19,White/Caucasian,male,2,3,10,13,,,,,,,1,1
66,40,19,White/Caucasian,male,2,2,8,10,8,2,0,-8,Q,W,3,2
66,40,19,White/Caucasian,male,2,1,10,11,10,11,0,0,B,G,3,2
66,40,19,White/Caucasian,male,2,9,9,18,9,17,0,-1,B,J,2,2
66,40,19,White/Caucasian,male,2,1,9,10,8,10,-1,0,S,N,1,2
66,40,19,White/Caucasian,male,2,3,9,12,9,16,0,4,M,J,3,1
66,40,19,White/Caucasian,male,2,3,6,9,13,24,7,15,F,X,1,1
66,40,19,White/Caucasian,male,2,6,8,14,8,25,0,11,R,V,3,1
66,40,19,White/Caucasian,male,2,9,7,16,7,16,0,0,B,S,3,3
66,40,19,White/Caucasian,male,2,3,9,12,9,12,0,0,N,Y,3,3
66,40,19,White/Caucasian,male,2,6,6,12,6,12,0,0,L,U,3,3
66,40,19,White/Caucasian,male,2,9,9,18,9,18,0,0,O,G,3,3
66,40,19,White/Caucasian,male,2,6,10,16,10,16,0,0,Q,N,3,3
66,40,19,White/Caucasian,male,2,2,8,10,8,10,0,0,L,T,3,2
66,40,19,White/Caucasian,male,2,1,9,10,10,8,1,-2,Y,L,3,1
66,40,19,White/Caucasian,male,2,9,7,16,7,16,0,0,G,M,3,2
66,40,19,White/Caucasian,male,2,2,6,8,6,7,0,-1,Z,G,3,1
66,40,19,White/Caucasian,male,2,6,7,13,7,13,0,0,D,I,3,1
66,40,19,White/Caucasian,male,2,9,8,17,8,17,0,0,P,B,3,3
66,40,19,White/Caucasian,male,2,6,9,15,9,15,0,0,Z,A,3,3
66,40,19,White/Caucasian,male,2,3,6,9,6,9,0,0,X,Z,3,2
66,40,19,White/Caucasian,male,2,2,7,9,7,1,0,-8,I,L,3,1
66,40,19,White/Caucasian,male,2,1,10,11,11,4,1,-7,O,D,3,2
66,40,19,White/Caucasian,male,2,1,6,7,16,16,10,9,D,D,1,1
66,40,19,White/Caucasian,male,2,1,8,9,4,9,-4,0,V,S,1,2
66,40,19,White/Caucasian,male,2,6,7,13,7,13,0,0,Q,J,3,
66,40,19,White/Caucasian,male,2,2,7,9,5,7,-2,-2,P,D,2,2
66,40,19,White/Caucasian,male,2,2,10,12,11,12,1,0,P,I,2,3
66,40,19,White/Caucasian,male,2,1,7,8,8,7,1,-1,D,J,2,1
66,40,19,White/Caucasian,male,2,1,7,8,7,8,0,0,U,S,1,2
66,40,19,White/Caucasian,male,2,6,10,16,10,16,0,0,I,S,3,3
